x,y
-1.749270308,-0.396225662
-1.630778016,-0.321435927
-1.55589973,-0.258742905
-1.586094986,-0.083605038
-1.44661285,0.001421811
-1.454312132,0.029247206
-1.613480984,-0.024069738
-1.574800493,0.025390044
-1.594120296,0.005549747
-1.718509764,-0.023710743
-1.847931804,-0.06499002
-2.048977708,-0.018152352
-1.979078784,0.077651898
-1.80916525,0.086936528
-1.720072445,0.12635207
-1.738870475,0.160722633
-1.741470644,0.17959547
-1.660354034,-0.022860495
-1.567783158,-0.141291051
-1.620673847,-0.191825249
-1.745816681,-0.073862623
-1.862424977,-0.130302322
-1.931431683,-0.008823867
-2.046228969,0.023194731
-2.170668052,0.177540115
-2.204604789,0.19745533
-2.17068787,0.176800793
-2.163224083,0.070942249
-2.187477445,0.145106721
-2.205496518,0.288619551
-2.118431344,0.26556655
-2.049985784,0.192670648
-1.953590915,0.177500014
-1.86750502,0.190376611
-1.840406816,0.220095421
-1.864738468,0.237401114
-1.993159909,0.33806808
-2.108348691,0.420890065
-2.19890595,0.413538016
-2.234275783,0.546937696
-2.267826948,0.64255841
-2.227831655,0.790761632
-2.152147975,0.787915593
-2.182331145,0.798539411
-2.229617439,0.700622499
-2.277458841,0.696276165
-2.295810404,0.665258882
-2.250075066,0.651416131
-2.112035818,0.691336263
-1.995474488,0.676962623
-2.001228593,0.713834122
-2.022486442,0.69935963
-2.074840438,0.727106069
-2.163156965,0.823568131
-2.21540366,0.608395885
-2.264063399,0.60569253
-2.272317454,0.574846984
-2.200397498,0.537427561
-2.116100105,0.461651933
-2.031369134,0.491504111
-1.892852625,0.489372378
-1.857742995,0.56598742
-1.890966599,0.761216974
-1.991555707,0.89225129
-2.034146146,0.942993553
-2.054838396,0.85286837
-2.118043667,0.868799829
-2.147379444,0.892257202
-2.013214809,0.854093169
-1.86854915,0.969745976
-1.874649334,1.137138027
-1.996873743,1.301988242
-2.108895088,1.339114079
-2.104525731,1.278740384
-2.061921687,1.204293002
-2.040698797,1.072330692
-2.086350807,1.040145269
-2.071559381,1.045669179
-1.972649134,0.965844824
-1.898220196,0.998446494
-1.915061035,1.120626434
-2.049444914,1.239643756
-2.158279715,1.265953829
-2.026141118,1.196230504
-1.756577865,1.194896927
-1.531067939,1.256786189
-1.568089822,1.353281781
-1.687296398,1.389004479
-1.749451456,1.241957754
-1.735616776,1.122613629
-1.731711556,1.126000678
-1.738248791,1.074281165
-1.69565811,0.908210811
-1.669269567,0.816014991
-1.694461275,0.83850849
-1.744135167,0.870928499
-1.812549383,0.849540675
-1.863662157,0.740335574
-1.908376859,0.771237651
-1.829024298,0.7401035
-1.730396446,0.749334067
-1.652078193,0.795168741
-1.703337224,0.827359267
-1.849449478,0.787319052
-1.8859844,0.660887616
-1.828830539,0.643888268
-1.791663341,0.729910184
-1.75791657,0.852105756
-1.768433267,0.922075799
-1.781316043,1.014576212
-1.749110955,1.079516432
-1.781430337,0.974128895
-1.83069023,0.893244167
-1.898622639,0.811423713
-1.990237561,0.740059668
-2.000867041,0.643128986
-1.916779081,0.499649066
-1.768525426,0.461361014
-1.646622028,0.399150063
-1.621561518,0.352802516
-1.719491089,0.24261422
-1.860974465,0.193969968
-1.935154684,0.212803164
-1.876303949,0.201422096
-1.701728053,0.056080138
-1.18163738,-0.210729491
-0.437250011,-0.332833447
0.059955738,-0.156863542
0.129041937,0.166503483
-0.419113115,0.272350046
-1.141400563,0.241922734
-1.583922138,0.174032907
-1.839992594,0.225381478
-1.93941219,0.342467309
-1.884604772,0.372554233
-1.802531396,0.354765291
-1.914332487,0.324617032
-2.177432432,0.377364338
-2.283266569,0.37468092
-2.237890105,0.228101745
-2.142840906,0.072664488
-2.159935296,0.050196218
-2.246881529,0.061235962
-2.287390521,0.084996299
-2.244403675,0.078716861
-2.159613579,-0.008590771
-2.035755606,-0.094413233
-2.023109872,-0.054332582
-1.969184023,0.074163577
-1.946268778,0.173329916
-1.973675772,0.196902916
-1.915450992,0.162653865
-1.94188719,0.17346453
-2.012708815,0.078391085
-2.100810416,0.070446757
-2.164299406,0.121297297
-2.20824703,0.207670528
-2.188561233,0.294642459
-2.030210405,0.281436966
-1.839708775,0.279501464
-1.748671585,0.302681922
-1.849676076,0.315933134
-2.058363656,0.386841858
-2.272043074,0.447981959
-2.325249793,0.417547334
-2.120657421,0.239603188
-1.952387602,0.1054818
-1.89911706,0.047047916
-1.950948246,0.057196512
-2.013085266,0.10616149
-2.028930269,0.22146724
-2.041884968,0.314634361
-2.040947183,0.300898329
-1.985613067,0.299603856
-1.920298487,0.364531839
-1.929563939,0.507988686
-1.910376955,0.476128729
-1.9150997,0.356768712
-1.885069635,0.230042745
-1.73658821,0.10680302
-1.565794857,0.108531885
-1.41739048,0.103242886
-1.453197647,0.245327463
-1.724682019,0.378336204
-1.872302489,0.36502948
-1.867528567,0.392735791
-1.855543034,0.370804171
-1.851710138,0.389885769
-1.815832713,0.346237162
-1.783394762,0.256260483
-1.745578667,0.267884294
-1.661870621,0.288810977
-1.560884367,0.375079324
-1.542242477,0.397544903
-1.569598321,0.371563215
-1.617992429,0.310691363
-1.649601893,0.229538279
-1.754967546,0.200579872
-1.901697608,0.156863339
-2.005001585,0.184580624
-2.040834004,0.201057037
-1.980415879,0.132225426
-1.962933615,0.118878233
-2.034620173,0.059626782
-2.053723693,0.096408968
-1.968421949,0.030789803
-1.806225784,0.031429069
-1.716954153,-0.024077264
-1.680418168,-0.019827193
-1.768711473,-0.031412385
-1.914039745,-0.04276183
-2.02566765,-0.049043994
-2.053809598,-0.081939701
-2.049908207,-0.07553281
-2.029555727,-0.082492685
-2.039663799,-0.014616942
-1.998325658,0.020226992
-2.007396433,0.05457174
-2.019682629,-0.004155104
-2.083506312,0.050852618
-2.140165572,0.162071061
-2.17179739,0.123087623
-2.21889669,0.088006762
-2.227592438,-0.028594886
-2.155140326,0.002320584
-2.131879933,0.018721116
-2.171657727,0.045528875
-2.260970267,0.076375146
-2.320187348,0.102182892
-2.272071824,0.061264037
-2.124315576,0.011674713
-1.979153651,-0.046198725
-1.960556968,-0.001200468
-2.06087299,0.023271781
-2.100017909,0.078842121
-2.065521845,0.068730403
-1.962660478,0.089446488
-1.879414709,0.137853621
-1.843824265,0.184031481
-1.880536728,0.228690811
-1.933068482,0.192385416
-2.016596735,0.173367307
-2.145586731,0.153777433
-2.120591164,0.118433953
-1.977385265,0.040540699
-1.916271613,0.018597194
-1.924100876,0.031699102
-1.946430242,0.160874703
-1.930467827,0.181927378
-1.945544406,0.171054997
-2.033865366,0.093336049
-2.09408127,0.178157528
-2.102785973,0.16793058
-2.211930385,0.247880571
-2.255353587,0.185660418
-2.348913717,0.269480219
-2.306119468,0.327236095
-2.256172684,0.301823447
-2.232056057,0.363219592
-2.227897396,0.373634512
-2.17413549,0.450497756
-2.171535758,0.473208265
-2.085791098,0.531415409
-2.128019824,0.605392653
-2.03769844,0.537914221
-1.953852755,0.422338442
-1.850234699,0.311019763
-1.822156788,0.274548073
-1.842865612,0.272876612
-1.849611918,0.285993305
-1.849075193,0.340260985
-1.906259893,0.387820028
-1.945148394,0.510560329
-1.990726761,0.550813142
-2.139836714,0.579253165
-2.267576198,0.415214019
-2.200201943,0.356457518
-2.014163863,0.424120048
-1.955342052,0.698711618
-1.966547489,0.703006064
-2.063743293,0.597223891
-2.124017673,0.522464603
-2.123852688,0.615797922
-2.090672118,0.726542166
-1.982554731,0.623105373
-2.033785781,0.422920798
-2.110320958,0.268868757
-2.056814996,0.144017902
-2.038088013,0.262955025
-2.002439682,0.344582101
-2.077134365,0.33455947
-2.010865717,0.296143136
-1.92365583,0.123694149
-1.871697784,0.175906049
-1.859041372,0.115168659
-1.944544249,0.048109557
-1.910001202,-0.070967648
-1.89401398,-0.132258108
-1.959992898,-0.0903222
-1.966720249,0.020140008
-1.982915259,0.160536343
-1.994956125,0.193708969
-2.011218164,0.10852354
-2.043496843,0.088726235
-2.152740879,0.12144953
-2.181416861,0.246627481
-2.219771339,0.363074279
-2.130304128,0.456675602
-2.165975242,0.541759729
-2.066382337,0.406185239
-1.926667207,0.493943013
-1.933630921,0.427368148
-2.122619508,0.562365167
-2.233220732,0.435299092
-2.229434083,0.463306216
-2.083730973,0.315922875
-2.1027599,0.294227487
-2.099251973,0.293613965
-2.043655035,0.409722141
-1.908828548,0.468456746
-1.903619346,0.435425782
-2.048042629,0.294601513
-2.292643571,0.30796377
-2.313628212,0.251962681
-2.346310205,0.379518581
-2.159156271,0.268570682
-2.071881924,0.24719259
-2.061811847,0.145645477
-2.119615702,0.211314608
-2.195111721,0.244805685
-2.254833224,0.261549233
-2.257205906,0.268942557
-2.160352448,0.297337706
-2.043201541,0.485984545
-2.000098174,0.644020182
-2.077271485,0.884691819
-1.970958725,0.878693524
-1.87086054,0.780091154
-1.921607231,0.621486454
-2.029569101,0.538729568
-1.9822605,0.525957149
-1.964755655,0.650301405
-2.113044418,0.75635975
-2.212919839,0.765478407
-2.18373883,0.671060209
-2.142583373,0.666582013
-2.235948158,0.668963453
-2.153700597,0.63457313
-2.036062578,0.52820434
-1.93739956,0.42783565
-2.103880444,0.426745017
-2.11556843,0.341307978
-2.077144103,0.263537282
-2.110374295,0.139841864
-2.149891923,0.094175581
-2.192114112,0.145125402
-2.110953556,0.299959343
-2.017420205,0.377563632
-1.910908236,0.438841904
-1.815239754,0.363371675
-1.832232978,0.403859158
-1.938406587,0.412076991
-1.915390855,0.447503088
-1.830588738,0.467795144
-1.731062979,0.474271031
-1.733145968,0.441235467
-1.79974938,0.408778442
-1.865931911,0.452100421
-1.996806017,0.466246337
-2.035071148,0.555339343
-1.953049214,0.510279711
-1.807083668,0.440620599
-1.763846771,0.377465063
-1.802542721,0.502207277
-1.857284923,0.546963831
-1.814826917,0.48511507
-1.852853332,0.312614157
-1.977662276,0.228119651
-2.021145264,0.332230323
-1.994253896,0.369660593
-1.949729188,0.519701427
-1.877443795,0.529600403
-1.89334505,0.507565648
-1.833354529,0.341993264
-1.961903137,0.295432761
-2.074088657,0.394455972
-2.079949137,0.509646895
-1.995286093,0.665793963
-1.912854114,0.683465701
-1.922304962,0.642138882
-1.906566704,0.534494264
-1.88898268,0.483212991
-1.946135895,0.436949483
-1.960296872,0.275531754
-2.01509615,0.085519101
-1.994481502,0.054572682
-1.889585689,0.051296701
-1.885072171,0.064943553
-1.9245241,0.031833698
-1.988255476,0.098842565
-1.954695306,0.236060381
-1.855580731,0.403372817
-1.734675366,0.496600142
-1.756570806,0.577909886
-1.823527475,0.568203199
-1.892314857,0.47554938
-1.773915759,0.316614876
-1.81382452,0.305677641
-1.860938688,0.260751229
-1.977144565,0.286732119
-1.978350208,0.161813275
-2.014455477,0.198121719
-2.002776327,0.147212798
-2.035635368,0.181748408
-2.079818733,0.208781321
-2.138754154,0.268587716
-2.184707108,0.365017156
-2.204435727,0.293998425
-2.108219472,0.245858733
-2.055969607,0.317288851
-2.054197585,0.477099398
-2.062471375,0.53781534
-2.017128107,0.482873094
-2.035655525,0.501568884
-2.124588428,0.54374339
-2.201578024,0.550336126
-2.196792546,0.453297624
-2.165601011,0.356636835
-2.137717659,0.318926153
-2.080499681,0.368591252
-1.978079685,0.483626696
-1.899883837,0.429468458
-1.912916514,0.348940629
-1.955977455,0.295999834
-2.106438415,0.367116172
-2.177754227,0.450400232
-2.215900484,0.446765952
-2.184438803,0.375641595
-2.090844178,0.310412404
-2.026419103,0.380704385
-2.006539718,0.521274478
-2.171488861,0.553552497
-2.346598269,0.425002202
-2.37675194,0.205952391
-2.297351315,0.089341103
-2.198321255,0.101625716
-2.163575517,0.167000626
-2.21722714,0.211415374
-2.288875483,0.256222704
-2.275856697,0.262788229
-2.234346164,0.296121731
-2.193841483,0.308378454
-2.113979359,0.322210447
-2.043469369,0.260618647
-2.013836242,0.151489194
-2.106249727,0.117210686
-2.221778646,0.165027433
-2.26645622,0.303641245
-2.26155385,0.342707704
-2.309004336,0.316084709
-2.345109317,0.243450436
-2.299831629,0.211766485
-2.137353426,0.203785868
-1.941684096,0.174611243
-1.754882846,0.190690924
-1.699489335,0.219711475
-1.780523197,0.250920845
-1.9465958,0.330998278
-2.027406741,0.373643519
-2.081757686,0.29679758
-2.071133561,0.199606838
-2.027970045,0.182146876
-1.99779335,0.231520838
-2.0383167,0.205716977
-2.075789587,0.171974686
-2.089740055,0.144191193
-2.175685203,0.121413607
-2.243297609,0.0733672
-2.310651921,0.056633165
-2.282057449,0.039233956
-2.233797322,0.074569064
-2.230296232,0.099950503
-2.230681091,0.155334293
-2.24437236,0.19332798
-2.187111022,0.217409096
-2.148945117,0.184764831
-2.218069782,0.142883958
-2.313350556,0.135513558
-2.376291703,0.233021799
-2.409506537,0.29536494
-2.380487985,0.269436031
-2.308897933,0.230717895
-2.258909659,0.277121044
-2.238636824,0.388368462
-2.16728472,0.366708263
-2.153144488,0.257305715
-2.289062253,0.173945728
-2.400673873,0.148052066
-2.307519868,0.195901957
-2.196237572,0.418469262
-2.291993111,0.634694478
-2.459515665,0.643864243
-2.426723386,0.462015738
-2.274630128,0.313197943
-2.182113078,0.303388906
-2.170579256,0.274094627
-2.227862205,0.249760108
-2.2821487,0.24881395
-2.264980156,0.240692912
-2.219869274,0.305206663
-2.207642313,0.413430398
-2.217437068,0.476794033
-2.160945421,0.413098402
-1.965212565,0.263767013
-1.741041357,0.210622134
-1.648989036,0.257292935
-1.773303525,0.338357505
-2.016767027,0.388880777
-2.147084976,0.386047706
-2.064817097,0.347269746
-1.929198619,0.323500099
-1.92906698,0.311295611
-2.024645993,0.306363701
-2.051746589,0.280837081
-1.983912506,0.236533059
-1.903798879,0.270008186
-1.873729047,0.308275394
-1.945422446,0.316839402
-1.949334797,0.282259598
-1.908120793,0.273549238
-1.906108519,0.342304087
-1.848136216,0.376152328
-1.781964782,0.373913898
-1.730267007,0.333957359
-1.770453999,0.243489138
-1.836661588,0.201151752
-1.880746868,0.176395284
-2.01128784,0.251366726
-2.131134445,0.321533721
-2.099365704,0.3448245
-1.953203431,0.390106093
-1.860147142,0.408217707
-1.909693252,0.406109886
-2.01322494,0.425106733
-2.049891677,0.397522633
-2.070305177,0.375971746
-2.027556047,0.302775201
-1.976987585,0.325080157
-1.962993871,0.363486756
-2.007185869,0.358119725
-2.060919797,0.379121665
-2.018889317,0.460727227
-1.883017383,0.504588404
-1.815095266,0.484684982
-1.811857617,0.455933123
-1.913005219,0.48953555
-2.026064045,0.487831206
-2.04870227,0.448844256
-2.014939372,0.464636607
-1.980966275,0.444260258
-1.996597526,0.415526227
-1.978850329,0.396905498
-2.022742229,0.390405608
-2.145313551,0.370094577
-2.221413355,0.336506548
-2.156030103,0.281907869
-2.130027659,0.316150168
-2.173381362,0.276981255
-2.218187436,0.31900091
-2.190190258,0.364189187
-2.199383075,0.389879922
-2.303025863,0.40197006
-2.418042156,0.392450858
-2.411625768,0.359250846
-2.317967007,0.254523006
-2.179387551,0.126836357
-2.095033238,0.132356829
-2.090373698,0.198956437
-2.130162887,0.253830624
-2.109342937,0.289679875
-2.102941736,0.344382454
-2.136061687,0.292085308
-2.200473873,0.15994424
-2.236208873,0.131284853
-2.212593608,0.168126954
-2.230991573,0.207442354
-2.258458547,0.15855205
-2.387818433,0.192539887
-2.464723817,0.246154936
-2.373350619,0.233326661
-2.213982963,0.164077181
-2.274311719,0.181573028
-2.448014157,0.154434879
-2.576371295,0.155443807
-2.549459333,0.086024014
-2.378063784,0.15621764
-2.168693716,0.227421267
-2.012459905,0.30720649
-2.018220815,0.301687052
-2.175001281,0.27005829
-2.207898093,0.256290516
-2.231432159,0.29930129
-2.231112289,0.39702172
-2.278075488,0.440935173
-2.33547305,0.38588989
-2.30002692,0.27602539
-2.199496799,0.143947443
-2.047491529,0.115876722
-2.023124522,0.121609894
-2.076061392,0.146657329
-2.174634495,0.112714947
-2.320976196,0.084315904
-2.430734859,0.089185976
-2.407949175,0.139829269
-2.209607361,0.162217396
-2.075263571,0.160465053
-2.097473415,0.097747437
-2.17389754,0.150806886
-2.118827565,0.117228558
-2.018807179,0.034021489
-2.027220075,-0.037285203
-2.17524605,0.018922218
-2.208386033,0.109690695
-2.048498618,0.088310691
-1.898842655,0.000877857
-1.904259144,-0.002685673
-2.002476031,0.005645088
-2.014599897,0.111168778
-2.020516397,0.173768052
-2.060306324,0.240471706
-2.082116025,0.163666351
-1.994425766,0.124449518
-1.849124635,0.128772676
-1.827353645,0.245423281
-1.963356417,0.327168609
-2.087511346,0.28193865
-2.161689501,0.321479462
-2.13741857,0.37130281
-2.133885512,0.501968151
-2.096144515,0.514932607
-2.07702121,0.417859627
-2.069639551,0.37168331
-2.141787001,0.344315783
-2.208777023,0.31280381
-2.231134456,0.26664437
-2.091993682,0.325018522
-1.964719037,0.437356304
-1.953689009,0.488403877
-2.004594469,0.445089855
-2.009487301,0.375035965
-1.867057245,0.232152391
-1.762451321,0.163408511
-1.703839491,0.126057454
-1.864320888,0.272249156
-2.00555674,0.235077431
-2.198946561,0.268276402
-2.239201572,0.28240479
-2.253717779,0.303413295
-2.193450316,0.330637132
-2.131020852,0.197427313
-2.142410119,0.140098614
-2.07433611,0.081828641
-2.037859619,0.017519451
-2.031372232,0.026620736
-2.000643244,-0.066346489
-1.93055943,0.064453543
-1.848513941,0.069379885
-1.957779249,0.129330095
-2.21318743,0.120483061
-2.421389037,0.094554529
-2.486908989,0.1840203
-2.272564271,0.218207598
-2.126984228,0.261521136
-2.003660086,0.293255886
-2.040949518,0.25499873
-1.983735859,0.225084682
-1.995751066,0.261009809
-2.017560259,0.41710458
-2.119804531,0.556156563
-2.160634389,0.542602323
-2.260390574,0.451921783
-2.291859951,0.38417141
-2.346127957,0.458677535
-2.478678637,0.448458273
-2.466228892,0.453345511
-2.355313736,0.552773371
-2.31487348,0.573571086
-2.469048635,0.584087568
-2.59298514,0.272807434
-2.523990923,0.30426743
-2.207017757,0.285514786
-2.180287317,0.496265955
-2.190627024,0.49202624
-2.347046361,0.450457612
-2.207545418,0.320632846
-2.08577968,0.168510307
-1.990491733,0.125205989
-2.020072661,0.079747178
-1.990299211,0.068305863
-2.063689766,0.099020858
-2.151939253,0.129961268
-2.123235521,0.172683202
